video_id,video_path,extension,label,label_source,subject_id,subject_id_reason,fps,frame_count,decoded_frame_count,duration_seconds,width,height,is_readable,read_error
n_809,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_809.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_81,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_81.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_810,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_810.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_811,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_811.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_812,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_812.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_813,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_813.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_814,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_814.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_815,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_815.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_816,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_816.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_817,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_817.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_818,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_818.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_819,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_819.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_82,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_82.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_820,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_820.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_821,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_821.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_822,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_822.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_823,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_823.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_824,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_824.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_825,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_825.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_826,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_826.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_827,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_827.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_828,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_828.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_829,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_829.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_83,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_83.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_830,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_830.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_831,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_831.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_832,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_832.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_833,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_833.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_834,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_834.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_835,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_835.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_836,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_836.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_837,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_837.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_838,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_838.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_839,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_839.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_84,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_84.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_840,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_840.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_841,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_841.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_842,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_842.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_843,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_843.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_844,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_844.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_845,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_845.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_846,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_846.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_847,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_847.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_848,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_848.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_849,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_849.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_85,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_85.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_850,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_850.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_851,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_851.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_852,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_852.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_853,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_853.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_854,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_854.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_855,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_855.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_856,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_856.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_857,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_857.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_858,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_858.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_859,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_859.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_86,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_86.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_860,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_860.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_861,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_861.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_862,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_862.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_863,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_863.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_864,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_864.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_865,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_865.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_866,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_866.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_867,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_867.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_868,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_868.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_869,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_869.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_87,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_87.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_870,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_870.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_871,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_871.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
n_872,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_872.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,
